Z_ion,Z_target,E_proj[keV/u],Cross_section[cm2],Uncertainty[%],is_exp,Theory_ID,DOI
1,1,2.600e+02,5.800e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,3.000e+02,5.310e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,3.500e+02,4.610e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,4.000e+02,4.100e-17,6,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,4.500e+02,3.680e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,5.000e+02,3.380e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,5.500e+02,3.190e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,6.000e+02,3.040e-17,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,7.000e+02,2.640e-17,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,8.000e+02,2.380e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,9.000e+02,2.180e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,1.000e+03,1.970e-17,7,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,1.150e+03,1.750e-17,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,1.300e+03,1.580e-17,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,1,1.500e+03,1.390e-17,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,6.250e+01,2.320e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,7.500e+01,3.130e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,8.750e+01,3.600e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,1.000e+02,3.890e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,1.250e+02,4.310e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,1.500e+02,4.140e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,2.000e+02,3.800e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,2.500e+02,3.410e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,3.000e+02,3.050e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,3.500e+02,2.780e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,4.000e+02,2.530e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,5.000e+02,2.160e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,6.000e+02,1.890e-16,9,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,7.000e+02,1.700e-16,9,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,8.000e+02,1.550e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,9.500e+02,1.350e-16,8,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
2,1,1.100e+03,1.180e-16,9,1,Exp_1981Shah,https://doi.org/10.1088/0022-3700/14/14/009
1,2,5.000e+00,2.500e-18,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,7.000e+00,4.500e-18,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,1.000e+01,8.400e-18,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,1.500e+01,1.640e-17,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,2.000e+01,2.560e-17,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,3.000e+01,4.450e-17,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,5.000e+01,7.430e-17,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,7.000e+01,8.880e-17,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,1.000e+02,9.230e-17,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,1.500e+02,8.260e-17,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,2.000e+02,7.140e-17,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,3.000e+02,5.510e-17,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,5.000e+02,3.790e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,7.000e+02,2.910e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,1.000e+03,2.190e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,1.500e+03,1.570e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,2.000e+03,1.230e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,3.000e+03,8.800e-18,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,2,5.000e+03,5.700e-18,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,5.000e+00,1.750e-17,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,7.000e+00,2.680e-17,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,1.000e+01,4.120e-17,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,1.500e+01,6.420e-17,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,2.000e+01,8.480e-17,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,3.000e+01,1.170e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,5.000e+01,1.530e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,7.000e+01,1.660e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,1.000e+02,1.680e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,1.500e+02,1.580e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,2.000e+02,1.450e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,3.000e+02,1.220e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,5.000e+02,9.300e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,7.000e+02,7.580e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,1.000e+03,6.000e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,1.500e+03,4.520e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,2.000e+03,3.670e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,3.000e+03,2.710e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,10,5.000e+03,1.820e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,5.000e+00,2.030e-16,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,7.000e+00,2.650e-16,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,1.000e+01,3.410e-16,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,1.500e+01,4.360e-16,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,2.000e+01,5.030e-16,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,3.000e+01,5.840e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,5.000e+01,6.400e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,7.000e+01,6.360e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,1.000e+02,5.970e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,1.500e+02,5.190e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,2.000e+02,4.520e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,3.000e+02,3.580e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,5.000e+02,2.530e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,7.000e+02,1.970e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,1.000e+03,1.490e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,1.500e+03,1.080e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,2.000e+03,8.470e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,3.000e+03,6.020e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,18,5.000e+03,3.880e-17,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,5.000e+00,2.570e-16,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,7.000e+00,3.350e-16,25,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,1.000e+01,4.300e-16,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,1.500e+01,5.480e-16,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,2.000e+01,6.310e-16,20,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,3.000e+01,7.330e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,5.000e+01,8.100e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,7.000e+01,8.150e-16,15,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,1.000e+02,7.790e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,1.500e+02,6.970e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,2.000e+02,6.210e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,3.000e+02,5.060e-16,10,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,5.000e+02,3.700e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,7.000e+02,2.940e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,1.000e+03,2.260e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,1.500e+03,1.660e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
1,36,2.000e+03,1.320e-16,8,1,Exp_1983Rudd,https://doi.org/10.1103/PhysRevA.28.3244
