Z_ion,Z_target,E_proj[keV/u],Cross_section[cm2],Uncertainty[%],is_exp,Theory_ID,DOI
1,2,3186.0,8.266e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3196.0,8.244e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3206.0,8.222e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3216.0,8.201e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3226.0,8.18e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3237.0,8.158e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3247.0,8.137e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3257.0,8.116e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3267.0,8.095e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3277.0,8.075e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3287.0,8.054e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3297.0,8.033e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3307.0,8.013e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3317.0,7.993e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3327.0,7.973e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3337.0,7.952e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3347.0,7.932e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3357.0,7.913e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3367.0,7.893e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3377.0,7.873e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3387.0,7.854e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3397.0,7.834e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3407.0,7.815e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3417.0,7.796e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3427.0,7.776e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3437.0,7.757e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3447.0,7.738e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3457.0,7.72e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3467.0,7.701e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3477.0,7.682e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3487.0,7.664e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3497.0,7.645e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3507.0,7.627e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3517.0,7.609e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3527.0,7.59e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3537.0,7.572e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3547.0,7.554e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3557.0,7.537e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3567.0,7.519e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3577.0,7.501e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3587.0,7.483e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3597.0,7.466e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3607.0,7.448e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3617.0,7.431e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3627.0,7.414e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3637.0,7.397e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3647.0,7.38e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3657.0,7.363e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3667.0,7.346e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3677.0,7.329e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3687.0,7.312e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3697.0,7.295e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3707.0,7.279e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3717.0,7.262e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3727.0,7.246e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3738.0,7.229e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3748.0,7.213e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3758.0,7.197e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3768.0,7.181e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3778.0,7.165e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3788.0,7.149e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3798.0,7.133e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3808.0,7.117e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3818.0,7.101e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3828.0,7.086e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3838.0,7.07e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3848.0,7.055e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3858.0,7.039e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3868.0,7.024e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3878.0,7.009e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3888.0,6.993e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3898.0,6.978e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3908.0,6.963e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3918.0,6.948e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3928.0,6.933e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3938.0,6.918e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3948.0,6.904e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3958.0,6.889e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3968.0,6.874e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3978.0,6.86e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3988.0,6.845e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,3998.0,6.831e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4008.0,6.816e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4018.0,6.802e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4028.0,6.787e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4038.0,6.773e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4048.0,6.759e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4058.0,6.745e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4068.0,6.731e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4078.0,6.717e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4088.0,6.703e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4098.0,6.689e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4108.0,6.676e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4118.0,6.662e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4128.0,6.648e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4138.0,6.635e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4148.0,6.621e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4158.0,6.608e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4168.0,6.594e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4178.0,6.581e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4188.0,6.568e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4198.0,6.554e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4208.0,6.541e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4218.0,6.528e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4228.0,6.515e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4238.0,6.502e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4249.0,6.489e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4259.0,6.476e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4269.0,6.463e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4279.0,6.45e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4289.0,6.438e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4299.0,6.425e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4309.0,6.412e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4319.0,6.4e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4329.0,6.387e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4339.0,6.375e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4349.0,6.362e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4359.0,6.35e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4369.0,6.338e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4379.0,6.325e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4389.0,6.313e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4399.0,6.301e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4409.0,6.289e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4419.0,6.277e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4429.0,6.265e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4439.0,6.253e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4449.0,6.241e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4459.0,6.229e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4469.0,6.217e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4479.0,6.206e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4489.0,6.194e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4499.0,6.182e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4509.0,6.171e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4519.0,6.159e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4529.0,6.147e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4539.0,6.136e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4549.0,6.125e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4559.0,6.113e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4569.0,6.102e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4579.0,6.091e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4589.0,6.079e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4599.0,6.068e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4609.0,6.057e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4619.0,6.046e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4629.0,6.035e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4639.0,6.024e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4649.0,6.013e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4659.0,6.002e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4669.0,5.991e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4679.0,5.98e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4689.0,5.969e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4699.0,5.958e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4709.0,5.948e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4719.0,5.937e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4729.0,5.926e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4739.0,5.916e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4750.0,5.905e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4760.0,5.894e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4770.0,5.884e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4780.0,5.874e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4790.0,5.863e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4800.0,5.853e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4810.0,5.842e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4820.0,5.832e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4830.0,5.822e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4840.0,5.812e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4850.0,5.801e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4860.0,5.791e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4870.0,5.781e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4880.0,5.771e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4890.0,5.761e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4900.0,5.751e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4910.0,5.741e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4920.0,5.731e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4930.0,5.721e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4940.0,5.712e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4950.0,5.702e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4960.0,5.692e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4970.0,5.682e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4980.0,5.673e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,4990.0,5.663e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,2,5000.0,5.653e-18,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,0.1,2.016e-19,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,10.12,3.762e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,20.14,7.649e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,30.16,1.099e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,40.18,1.364e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,50.2,1.562e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,60.22,1.702e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,70.24,1.796e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,80.26,1.853e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,90.28,1.883e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,100.3,1.894e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,110.3,1.89e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,120.3,1.875e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,130.4,1.853e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,140.4,1.826e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,150.4,1.796e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,160.4,1.764e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,170.4,1.73e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,180.5,1.696e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,190.5,1.662e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,200.5,1.628e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,210.5,1.595e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,220.5,1.562e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,230.6,1.53e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,240.6,1.499e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,250.6,1.469e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,260.6,1.44e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,270.6,1.412e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,280.7,1.384e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,290.7,1.358e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,300.7,1.333e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,310.7,1.308e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,320.7,1.284e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,330.8,1.262e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,340.8,1.239e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,350.8,1.218e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,360.8,1.198e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,370.8,1.178e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,380.9,1.158e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,390.9,1.14e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,400.9,1.122e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,410.9,1.104e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,420.9,1.087e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,431.0,1.071e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,441.0,1.055e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,451.0,1.04e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,461.0,1.025e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,471.0,1.01e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,481.1,9.962e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,491.1,9.826e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,501.1,9.694e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,511.1,9.565e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,521.1,9.44e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,531.2,9.319e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,541.2,9.2e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,551.2,9.085e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,561.2,8.973e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,571.2,8.864e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,581.3,8.758e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,591.3,8.654e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,601.3,8.553e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,611.3,8.455e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,10,621.3,8.359e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
